datetime,idx,currency,crossing_value,time_below,min_mfc,velocity,acceleration,num_diverging_down,diverging_currencies,num_strong,num_weak,num_in_box,outcome,reached_zero,reached_upper,fell_back,max_mfc,time_to_zero,time_to_upper,time_to_fall_back,continued,full_success,velocity_bin,depth_bin,time_bin,has_diverging,high_velocity,ideal_setup,deep_oversold,deep_fast,positive_acceleration
2012-02-27 00:00:00,6607,GBP,-0.10100334,15,-0.10100334,0.08975958333333334,-0.0031370149999999652,0,[],2,3,2,full_continuation,True,True,False,0.50927331,2.0,3.0,,True,True,fast,,medium_9-15bars,False,True,False,False,False,False
2012-03-14 08:00:00,6683,GBP,-0.12655291,12,-0.12655291,0.08161069333333335,0.058039205000000024,0,[],2,2,3,full_continuation,True,True,False,0.56841677,1.0,4.0,,True,True,fast,,medium_9-15bars,False,True,False,False,False,True
2012-04-18 00:00:00,6836,GBP,-0.14827392,9,-0.14827392,0.04357101333333333,0.009680069999999985,0,[],2,1,4,full_continuation,True,True,False,0.84123108,2.0,5.0,,True,True,medium_slow,,medium_9-15bars,False,False,False,False,False,True
2012-05-22 16:00:00,6989,GBP,-0.15070123,19,-0.15070123,0.08401485666666668,0.011593709999999993,0,[],3,3,1,partial_continuation,True,False,False,0.14105597,6.0,,,True,False,fast,,long_>15bars,False,True,False,False,False,True
2012-06-06 08:00:00,7055,GBP,-0.15470858,31,-0.15470858,0.08501634666666665,0.036230414999999974,0,[],3,3,1,partial_continuation,True,False,False,0.17668021,4.0,,,True,False,fast,,long_>15bars,False,True,False,False,False,True
2012-06-18 00:00:00,7103,GBP,-0.19485956,5,-0.19485956,0.018395096666666666,0.02122679999999999,0,[],3,2,2,full_continuation,True,True,False,0.32610669,3.0,7.0,,True,True,slow,,short_4-8bars,False,False,False,False,False,True
2012-06-29 16:00:00,7162,GBP,-0.15806264,1,-0.37330002,-0.011560063333333334,-0.030113495000000004,0,[],1,1,5,immediate_reversal,False,False,True,-0.01856667,,,2.0,False,False,slow,moderate_-0.5_to_-0.35,quick_1-3bars,False,False,False,False,False,False
2012-07-02 20:00:00,7170,GBP,-0.17658148,6,-0.37330002,0.03526981333333332,-0.0050264750000000025,0,[],4,2,1,immediate_reversal,False,False,True,-0.01856667,,,11.0,False,False,medium_slow,moderate_-0.5_to_-0.35,short_4-8bars,False,False,False,False,False,False
2012-07-09 08:00:00,7198,GBP,-0.15896688,17,-0.15896688,0.04865651999999999,0.0025691399999999837,0,[],5,2,0,full_continuation,True,True,False,0.39426604,4.0,9.0,,True,True,medium_fast,,long_>15bars,False,True,False,False,False,True
2012-07-25 16:00:00,7274,GBP,-0.19232283,8,-0.43431152,0.018499623333333336,0.035497425,0,[],2,2,3,full_continuation,True,True,True,0.23670787,7.0,12.0,4.0,True,True,slow,moderate_-0.5_to_-0.35,short_4-8bars,False,False,False,False,False,True
2012-07-26 12:00:00,7279,GBP,-0.133998,1,-0.71849982,-0.00019772999999999782,0.044722975,1,['JPY'],2,1,4,full_continuation,True,True,True,0.23670787,2.0,7.0,22.0,True,True,slow,very_deep_<-0.7,quick_1-3bars,True,False,False,True,False,True
2012-08-08 16:00:00,7336,GBP,-0.18468346,35,-0.18468346,0.03371285000000001,0.03227848499999998,1,['EUR'],1,1,5,full_continuation,True,True,False,0.36060171,4.0,6.0,,True,True,medium_slow,,long_>15bars,True,False,False,False,False,True
2012-08-29 12:00:00,7428,GBP,-0.16460866,2,-0.16460866,0.0024819666666666684,0.04768809,0,[],1,2,4,full_continuation,True,True,False,0.37961708,5.0,9.0,,True,True,slow,,quick_1-3bars,False,False,False,False,False,True
2012-09-12 20:00:00,7492,GBP,-0.18709506,12,-0.18709506,0.03779524,-0.006781684999999996,0,[],3,2,2,full_continuation,True,True,False,0.59092605,9.0,21.0,,True,True,medium_slow,,medium_9-15bars,False,False,False,False,False,False
2012-10-03 20:00:00,7585,GBP,-0.17202911,12,-0.64515248,0.050951149999999994,0.03523862999999998,0,[],3,2,2,full_continuation,True,True,True,0.23455525,5.0,11.0,19.0,True,True,medium_fast,deep_-0.7_to_-0.5,medium_9-15bars,False,True,False,True,True,True
2012-10-11 20:00:00,7622,GBP,-0.12984095,18,-0.12984095,0.08664216666666667,0.033456389999999975,1,['JPY'],1,2,4,full_continuation,True,True,False,0.28912352,5.0,17.0,,True,True,fast,,long_>15bars,True,True,True,False,False,True
2012-10-23 12:00:00,7670,GBP,-0.19908041,13,-0.21196163,0.03987842666666666,-0.019787445,0,[],2,2,3,full_continuation,True,True,True,0.8609561,6.0,10.0,1.0,True,True,medium_slow,shallow_>-0.35,medium_9-15bars,False,False,False,False,False,False
2012-10-23 20:00:00,7672,GBP,-0.16525741,1,-0.16525741,0.02096996333333333,-0.017614639999999987,0,[],2,1,4,full_continuation,True,True,False,0.8609561,4.0,8.0,,True,True,slow,,quick_1-3bars,False,False,False,False,False,False
2012-10-31 16:00:00,7708,GBP,-0.18823264,3,-0.59714832,0.013229073333333332,0.07299931499999997,0,[],1,1,5,full_continuation,True,True,True,0.35237461,4.0,7.0,20.0,True,True,slow,deep_-0.7_to_-0.5,quick_1-3bars,False,False,False,True,False,True
2012-11-09 04:00:00,7748,GBP,-0.16062893,20,-0.36058355,0.03981098999999999,-0.020410015000000004,0,[],2,2,3,immediate_reversal,False,False,True,-0.06752195,,,13.0,False,False,medium_slow,moderate_-0.5_to_-0.35,long_>15bars,False,False,False,False,False,False
2012-11-15 20:00:00,7777,GBP,-0.18322218,16,-0.18322218,0.04455237666666667,0.005717305000000006,0,[],3,2,2,full_continuation,True,True,False,0.45731177,4.0,8.0,,True,True,medium_slow,,long_>15bars,False,False,False,False,False,True
2012-12-11 20:00:00,7889,GBP,-0.17301232,10,-0.19888284,0.03581694999999999,0.0367007,0,[],2,3,2,partial_continuation,True,False,False,0.18007173,4.0,,,True,False,medium_slow,,medium_9-15bars,False,False,False,False,False,True
2013-01-11 16:00:00,8026,GBP,-0.18475146,33,-0.26841773,0.007638983333333331,0.04702779499999998,1,['AUD'],3,2,2,immediate_reversal,False,False,True,-0.10593602,,,10.0,False,False,slow,shallow_>-0.35,long_>15bars,True,False,False,False,False,True
2013-01-15 12:00:00,8038,GBP,-0.16773032,2,-0.5662977,-0.004339793333333332,0.0682779,0,[],1,3,3,immediate_reversal,False,False,True,-0.14851575,,,3.0,False,False,slow,deep_-0.7_to_-0.5,quick_1-3bars,False,False,False,True,False,True
2013-01-16 08:00:00,8043,GBP,-0.14851575,2,-0.62367363,0.011929469999999998,0.05520908000000001,0,[],3,1,3,immediate_reversal,False,False,True,-0.14851575,,,4.0,False,False,slow,deep_-0.7_to_-0.5,quick_1-3bars,False,False,False,True,False,True
2013-01-25 12:00:00,8087,GBP,-0.16500632,40,-0.30470972,0.018286503333333332,0.02191658499999999,0,[],4,3,0,reached_zero_then_reversed,True,False,True,0.1735361,26.0,,9.0,False,False,slow,shallow_>-0.35,long_>15bars,False,False,False,False,False,True
2013-01-31 04:00:00,8110,GBP,-0.16685663,14,-0.56547235,0.027501693333333327,0.02902620999999997,0,[],3,4,0,reached_zero_then_reversed,True,False,True,0.1735361,3.0,,13.0,False,False,medium_slow,deep_-0.7_to_-0.5,medium_9-15bars,False,False,False,True,False,True
2013-02-07 08:00:00,8142,GBP,-0.10417687,19,-0.9166538,0.06805205333333333,0.03987313499999999,0,[],2,3,2,full_continuation,True,True,True,0.88175035,2.0,5.0,24.0,True,True,medium_fast,very_deep_<-0.7,long_>15bars,False,True,False,True,True,True
2013-02-18 20:00:00,8189,GBP,-0.18313068,23,-0.71463059,0.08621551333333334,0.023582035,0,[],2,1,4,immediate_reversal,False,False,True,-0.06432572,,,9.0,False,False,fast,very_deep_<-0.7,long_>15bars,False,True,False,True,True,True
2013-02-27 20:00:00,8232,GBP,-0.17018912,34,-0.17018912,0.06083112333333334,0.023163759999999964,2,"['USD', 'CHF']",1,3,3,full_continuation,True,True,False,0.22950769,2.0,7.0,,True,True,medium_fast,,long_>15bars,True,True,True,False,False,True
2013-03-13 20:00:00,8294,GBP,-0.17331953,25,-0.17331953,0.03362594333333333,0.006645039999999991,0,[],1,1,5,full_continuation,True,True,False,0.66271058,3.0,5.0,,True,True,medium_slow,,long_>15bars,False,False,False,False,False,True
2013-03-28 16:00:00,8361,GBP,-0.17086237,8,-0.61732976,0.03461260333333333,0.03374969499999998,0,[],3,3,1,full_continuation,True,True,True,0.29094057,4.0,8.0,21.0,True,True,medium_slow,deep_-0.7_to_-0.5,short_4-8bars,False,False,False,True,False,True
2013-04-05 00:00:00,8394,GBP,-0.18936366,12,-0.19808828,0.09639225000000001,-0.026716834999999967,0,[],4,1,2,full_continuation,True,True,False,1.07574233,2.0,3.0,,True,True,fast,,medium_9-15bars,False,True,False,False,False,False
2013-04-16 04:00:00,8439,GBP,-0.18907299,1,-0.18907299,0.002236833333333336,0.018232789999999985,0,[],3,3,1,full_continuation,True,True,False,0.22070173,4.0,19.0,,True,True,slow,,quick_1-3bars,False,False,False,False,False,True
2013-05-02 08:00:00,8514,GBP,-0.15862666,6,-0.17214792,0.026537063333333333,0.037902605000000006,1,['EUR'],2,3,2,full_continuation,True,True,False,0.53410975,3.0,5.0,,True,True,medium_slow,,short_4-8bars,True,False,False,False,False,True
2013-05-26 20:00:00,8617,GBP,-0.1972561,17,-0.1972561,0.048119390000000005,-0.03171537999999999,0,[],2,3,2,partial_continuation,True,False,False,0.15182675,6.0,,,True,False,medium_slow,,long_>15bars,False,False,False,False,False,False
2013-06-17 16:00:00,8715,GBP,-0.19761937,4,-0.24654767,0.006615490000000002,0.01897765,2,"['JPY', 'AUD']",1,1,5,full_continuation,True,True,True,0.32457866,20.0,24.0,12.0,True,True,slow,shallow_>-0.35,short_4-8bars,True,False,False,False,False,True
2013-06-20 08:00:00,8731,GBP,-0.19768896,4,-0.19768896,0.008332813333333336,0.044695490000000004,0,[],3,3,1,full_continuation,True,True,False,0.3987807,4.0,8.0,,True,True,slow,,short_4-8bars,False,False,False,False,False,True
2013-07-02 04:00:00,8780,GBP,-0.16522593,18,-0.86682736,0.061279676666666665,0.007845905000000028,0,[],3,2,2,full_continuation,True,True,True,0.27588777,6.0,10.0,19.0,True,True,medium_fast,very_deep_<-0.7,long_>15bars,False,True,False,True,True,True
2013-07-10 20:00:00,8821,GBP,-0.18874746,22,-0.18874746,0.05524291666666667,-0.000312784999999996,1,['CAD'],3,2,2,full_continuation,True,True,False,0.27494109,8.0,13.0,,True,True,medium_fast,,long_>15bars,True,True,True,False,False,False
2013-08-02 12:00:00,8924,GBP,-0.09861003,30,-0.09861003,0.10674521666666666,0.032134045,0,[],3,3,1,full_continuation,True,True,False,1.10580926,1.0,2.0,,True,True,fast,,long_>15bars,False,True,False,False,False,True
2013-08-13 16:00:00,8969,GBP,-0.18610819,6,-0.18610819,0.03290706333333334,0.02719209499999997,0,[],4,3,0,full_continuation,True,True,False,0.67428778,3.0,5.0,,True,True,medium_slow,,short_4-8bars,False,False,False,False,False,True
2013-08-29 08:00:00,9041,GBP,-0.1715074,12,-0.1715074,0.059420916666666664,0.007020485000000007,0,[],3,2,2,full_continuation,True,True,False,0.63948141,4.0,7.0,,True,True,medium_fast,,medium_9-15bars,False,True,False,False,False,True
2013-09-24 16:00:00,9155,GBP,-0.17603164,10,-0.17603164,0.030328950000000004,0.062017355000000024,1,['CHF'],2,2,3,full_continuation,True,True,False,0.64013397,5.0,8.0,,True,True,medium_slow,,medium_9-15bars,True,False,False,False,False,True
2013-10-09 16:00:00,9223,GBP,-0.1490579,23,-0.29464044,0.02754605666666667,-0.009548314999999988,0,[],2,2,3,reached_zero_then_reversed,True,False,True,0.02256163,29.0,,3.0,False,False,medium_slow,shallow_>-0.35,long_>15bars,False,False,False,False,False,False
2013-10-14 04:00:00,9239,GBP,-0.19432626,13,-0.19432626,0.03343806,0.063364305,0,[],4,1,2,full_continuation,True,True,False,0.26666132,13.0,25.0,,True,True,medium_slow,,medium_9-15bars,False,False,False,False,False,True
2013-10-30 08:00:00,9314,GBP,-0.19485305,1,-0.24758885,-0.02010346,0.04193395500000001,0,[],3,2,2,full_continuation,True,True,True,0.25013037,10.0,29.0,1.0,True,True,slow,shallow_>-0.35,quick_1-3bars,False,False,False,False,False,True
2013-10-31 08:00:00,9320,GBP,-0.19437804,5,-0.19437804,0.013369650000000002,0.037435725,0,[],2,2,3,full_continuation,True,True,False,0.60711929,4.0,23.0,,True,True,slow,,short_4-8bars,False,False,False,False,False,True
2013-11-14 00:00:00,9380,GBP,-0.1362302,7,-0.1362302,0.05921419333333334,0.04628997000000003,0,[],2,2,3,full_continuation,True,True,False,0.81388862,2.0,4.0,,True,True,medium_fast,,short_4-8bars,False,True,False,False,False,True
2013-12-10 00:00:00,9492,GBP,-0.18016907,16,-0.33183826,0.053628523333333344,0.002309914999999968,0,[],3,2,2,reached_zero_then_reversed,True,False,True,0.13242876,4.0,,12.0,False,False,medium_fast,shallow_>-0.35,long_>15bars,False,True,False,False,False,True
2013-12-16 12:00:00,9520,GBP,-0.17077489,16,-0.38576798,0.032568756666666664,0.02063286999999997,0,[],2,1,4,full_continuation,True,True,True,1.04248043,13.0,14.0,3.0,True,True,medium_slow,moderate_-0.5_to_-0.35,long_>15bars,False,False,False,False,False,True
2013-12-18 12:00:00,9532,GBP,-0.02640671,9,-0.19473191,0.11159479333333333,0.11135742000000001,1,['JPY'],1,2,4,full_continuation,True,True,False,1.04248043,1.0,2.0,,True,True,fast,,medium_9-15bars,True,True,True,False,False,True
2014-01-08 04:00:00,9615,GBP,-0.08441745,13,-0.68809306,0.09448589,0.0014484600000000125,0,[],2,2,3,full_continuation,True,True,True,0.72363091,1.0,3.0,22.0,True,True,fast,deep_-0.7_to_-0.5,medium_9-15bars,False,True,False,True,True,True
2014-01-16 08:00:00,9653,GBP,-0.18065309,16,-0.18065309,0.06908912333333335,-0.025730274999999983,0,[],2,2,3,full_continuation,True,True,False,0.69075701,3.0,6.0,,True,True,medium_fast,,long_>15bars,False,True,False,False,False,False
2014-01-28 12:00:00,9704,GBP,-0.18871777,7,-0.70658821,0.019988439999999996,-0.024223909999999987,0,[],2,1,4,full_continuation,True,True,True,0.22714137,3.0,8.0,18.0,True,True,slow,very_deep_<-0.7,short_4-8bars,False,False,False,True,False,False
2014-02-07 12:00:00,9753,GBP,-0.19922725,31,-0.19922725,0.056136156666666666,0.022309649999999973,0,[],3,2,2,full_continuation,True,True,False,0.76727397,5.0,12.0,,True,True,medium_fast,,long_>15bars,False,True,False,False,False,True
2014-03-19 12:00:00,9927,GBP,-0.14210229,47,-0.25363298,0.02752137666666667,-0.0014312499999999811,0,[],3,2,2,reached_zero_then_reversed,True,False,True,0.06464612,9.0,,2.0,False,False,medium_slow,shallow_>-0.35,long_>15bars,False,False,False,False,False,False
2014-03-20 00:00:00,9930,GBP,-0.19856634,1,-0.25363298,-0.018821350000000004,-0.03739231000000001,0,[],3,2,2,reached_zero_then_reversed,True,False,True,0.06464612,6.0,,18.0,False,False,slow,shallow_>-0.35,quick_1-3bars,False,False,False,False,False,False
2014-03-25 00:00:00,9949,GBP,-0.19446457,1,-0.25363298,-0.00892586666666667,0.05526642000000001,0,[],1,0,6,full_continuation,True,True,True,0.42378045,10.0,14.0,1.0,True,True,slow,shallow_>-0.35,quick_1-3bars,False,False,False,False,False,True
2014-03-26 00:00:00,9955,GBP,-0.19754935,5,-0.19754935,0.01869454333333333,0.018603915,0,[],2,2,3,full_continuation,True,True,False,0.42378045,4.0,8.0,,True,True,slow,,short_4-8bars,False,False,False,False,False,True
2014-04-08 04:00:00,10012,GBP,-0.18406266,1,-0.30510396,-0.02015251,0.03245316000000001,0,[],4,3,0,full_continuation,True,True,True,0.2528542,6.0,10.0,21.0,True,True,slow,shallow_>-0.35,quick_1-3bars,False,False,False,False,False,True
2014-04-15 08:00:00,10044,GBP,-0.17643099,11,-0.17643099,0.023471816666666662,0.040374909999999986,0,[],1,1,5,full_continuation,True,True,False,0.75701672,4.0,6.0,,True,True,slow,,medium_9-15bars,False,False,False,False,False,True
2014-05-06 08:00:00,10137,GBP,-0.13300586,3,-0.15125624,0.03034639,0.08406481499999999,0,[],1,1,5,partial_continuation,True,False,False,0.19582671,7.0,,,True,False,medium_slow,,quick_1-3bars,False,False,False,False,False,True
2014-05-19 04:00:00,10192,GBP,-0.17341441,16,-0.17341441,0.07757432,-0.018068795000000012,0,[],2,2,3,full_continuation,True,True,False,0.92327076,2.0,5.0,,True,True,medium_fast,,long_>15bars,False,True,False,False,False,False
2014-06-02 08:00:00,10255,GBP,-0.16614426,24,-0.16614426,0.08913196333333334,0.06332721999999999,1,['CHF'],1,1,5,full_continuation,True,True,False,0.41489206,2.0,4.0,,True,True,fast,,long_>15bars,True,True,True,False,False,True
2014-06-27 00:00:00,10370,GBP,-0.18301381,17,-0.18301381,0.04056179333333334,-0.00020830500000001972,0,[],2,1,4,full_continuation,True,True,False,0.82184963,11.0,15.0,,True,True,medium_slow,,long_>15bars,False,False,False,False,False,False
2014-07-13 20:00:00,10438,GBP,-0.1317028,17,-0.17859446,0.07065339333333333,0.019058415000000023,0,[],2,2,3,full_continuation,True,True,False,0.69932884,10.0,13.0,,True,True,medium_fast,,long_>15bars,False,True,False,False,False,True
2014-07-22 20:00:00,10481,GBP,-0.19641398,9,-0.40345511,0.03177865666666666,0.021908800000000006,0,[],3,2,2,full_continuation,True,True,True,0.21485144,24.0,29.0,9.0,True,True,medium_slow,moderate_-0.5_to_-0.35,medium_9-15bars,False,False,False,False,False,True
2014-07-28 04:00:00,10502,GBP,-0.1806568,12,-0.37250947,0.044244836666666655,-0.005521735,1,['AUD'],3,2,2,full_continuation,True,True,True,0.26283526,3.0,8.0,27.0,True,True,medium_slow,moderate_-0.5_to_-0.35,medium_9-15bars,True,False,False,False,False,False
2014-08-05 20:00:00,10543,GBP,-0.17787126,14,-0.61248672,0.10880356333333334,-0.02084371999999997,0,[],2,2,3,full_continuation,True,True,True,0.29201948,2.0,6.0,15.0,True,True,fast,deep_-0.7_to_-0.5,medium_9-15bars,False,True,False,True,True,False
2014-08-12 20:00:00,10574,GBP,-0.18651908,16,-1.0304433,0.08279659333333333,0.006989190000000006,0,[],1,1,5,immediate_reversal,False,False,True,-0.05714785,,,4.0,False,False,fast,very_deep_<-0.7,long_>15bars,False,True,False,True,True,True
2014-08-19 00:00:00,10600,GBP,-0.14731623,22,-0.14731623,0.12769383333333334,-0.06002142499999999,1,['NZD'],2,2,3,partial_continuation,True,False,False,0.07477801,8.0,,,True,False,fast,,long_>15bars,True,True,True,False,False,False
2014-08-29 12:00:00,10652,GBP,-0.17415961,4,-1.10691335,0.013614850000000003,0.038040110000000016,0,[],2,3,2,full_continuation,True,True,True,0.46175999,4.0,6.0,19.0,True,True,slow,very_deep_<-0.7,short_4-8bars,False,False,False,True,False,True
2014-09-10 20:00:00,10704,GBP,-0.16679937,33,-0.16679937,0.22995302666666664,0.07749702499999994,0,[],4,2,1,full_continuation,True,True,False,1.49824169,1.0,2.0,,True,True,fast,,long_>15bars,False,True,False,False,False,True
2014-10-08 04:00:00,10824,GBP,-0.19757477,23,-0.59286173,0.028209833333333323,-0.056660304999999994,0,[],2,1,4,reached_zero_then_reversed,True,False,True,0.0166868,7.0,,25.0,False,False,medium_slow,deep_-0.7_to_-0.5,long_>15bars,False,False,False,True,False,False
2014-10-17 12:00:00,10869,GBP,-0.12791685,20,-0.16879182,0.13792243666666668,0.040099000000000024,0,[],3,2,2,full_continuation,True,True,False,0.68173854,1.0,3.0,,True,True,fast,,long_>15bars,False,True,False,False,False,True
2014-10-31 04:00:00,10929,GBP,-0.16832532,7,-0.16832532,0.03934205333333333,0.07886378,0,[],3,3,1,full_continuation,True,True,False,0.84150026,3.0,5.0,,True,True,medium_slow,,short_4-8bars,False,False,False,False,False,True
2014-11-11 20:00:00,10977,GBP,-0.175509,11,-1.30362361,0.04494125333333333,0.030033640000000014,1,['CAD'],2,2,3,immediate_reversal,False,False,True,-0.10155038,,,5.0,False,False,medium_slow,very_deep_<-0.7,medium_9-15bars,True,False,False,True,False,True
2014-11-19 16:00:00,11013,GBP,-0.19468727,31,-0.19468727,0.08160560333333335,-0.0019607400000000302,1,['NZD'],3,2,2,full_continuation,True,True,False,0.48853542,3.0,5.0,,True,True,fast,,long_>15bars,True,True,True,False,False,False
2015-01-11 20:00:00,11236,GBP,-0.15924889,30,-1.39025644,0.06938415666666667,-0.0059681049999999874,0,[],2,4,1,full_continuation,True,True,True,0.68103697,5.0,12.0,25.0,True,True,medium_fast,very_deep_<-0.7,long_>15bars,False,True,False,True,True,False
2015-01-21 04:00:00,11281,GBP,-0.08352581,20,-0.08352581,0.14663959666666668,-0.059443455000000006,0,[],2,1,4,full_continuation,True,True,False,0.70204168,1.0,3.0,,True,True,fast,,long_>15bars,False,True,False,False,False,False
2015-02-18 04:00:00,11405,GBP,-0.19859365,1,-0.19859365,-0.028342596666666667,0.026027165000000005,0,[],3,2,2,full_continuation,True,True,False,0.31672847,6.0,10.0,,True,True,slow,,quick_1-3bars,False,False,False,False,False,True
2015-03-09 12:00:00,11488,GBP,-0.18604275,19,-1.12043518,0.06254470666666666,0.03688850000000003,1,['AUD'],3,3,1,full_continuation,True,True,True,0.61131972,2.0,5.0,22.0,True,True,medium_fast,very_deep_<-0.7,long_>15bars,True,True,True,True,True,True
2015-03-18 20:00:00,11533,GBP,-0.1891854,23,-0.8126394,0.09401115,0.11427537500000001,0,[],2,1,4,immediate_reversal,False,False,True,-0.1891854,,,1.0,False,False,fast,very_deep_<-0.7,long_>15bars,False,True,False,True,True,True
2015-03-27 12:00:00,11574,GBP,-0.17251652,40,-0.17251652,0.10688461333333332,0.029536480000000004,0,[],2,2,3,full_continuation,True,True,False,0.48688806,2.0,5.0,,True,True,fast,,long_>15bars,False,True,False,False,False,True
2015-04-06 12:00:00,11612,GBP,-0.16352744,3,-0.54236822,0.012444776666666666,0.02501713500000001,0,[],4,3,0,full_continuation,True,True,True,0.20614968,11.0,16.0,24.0,True,True,slow,deep_-0.7_to_-0.5,quick_1-3bars,False,False,False,True,False,True
2015-04-14 16:00:00,11650,GBP,-0.11783605,14,-0.18012227,0.10996416000000002,0.09214297500000002,0,[],3,2,2,full_continuation,True,True,False,0.37467533,2.0,5.0,,True,True,fast,,medium_9-15bars,False,True,False,False,False,True
2015-05-07 12:00:00,11754,GBP,-0.17391143,25,-0.17391143,0.03733839333333334,0.05949432,0,[],3,3,1,full_continuation,True,True,False,1.59652636,2.0,3.0,,True,True,medium_slow,,long_>15bars,False,False,False,False,False,True
2015-05-29 16:00:00,11854,GBP,-0.19744691,1,-0.28816569,-0.03073722666666667,0.04752586499999999,0,[],3,3,1,reached_zero_then_reversed,True,False,True,0.03885426,29.0,,2.0,False,False,slow,shallow_>-0.35,quick_1-3bars,False,False,False,False,False,True
2015-06-01 20:00:00,11862,GBP,-0.19941177,6,-0.28816569,0.020898250000000007,0.056951745,0,[],3,2,2,reached_zero_then_reversed,True,False,True,0.19529275,21.0,,1.0,False,False,slow,shallow_>-0.35,short_4-8bars,False,False,False,False,False,True
2015-06-02 08:00:00,11865,GBP,-0.18347482,2,-0.28816569,0.0053123166666666595,0.006251645000000014,1,['USD'],2,2,3,full_continuation,True,True,True,0.20408014,18.0,27.0,7.0,True,True,slow,shallow_>-0.35,quick_1-3bars,True,False,False,False,False,True
2015-06-04 12:00:00,11878,GBP,-0.16067845,6,-0.16067845,0.03225516333333333,0.09144567499999998,0,[],2,3,2,full_continuation,True,True,False,0.20408014,5.0,14.0,,True,True,medium_slow,,short_4-8bars,False,False,False,False,False,True
2015-07-12 20:00:00,12042,GBP,-0.18012991,16,-0.18012991,0.08291004333333334,-0.06304991999999998,0,[],3,2,2,full_continuation,True,True,False,0.96053091,2.0,3.0,,True,True,fast,,long_>15bars,False,True,False,False,False,False
2015-07-23 04:00:00,12093,GBP,-0.19645303,6,-0.32006323,0.016842866666666668,0.04008393499999997,0,[],2,2,3,full_continuation,True,True,True,0.32083541,21.0,25.0,1.0,True,True,slow,shallow_>-0.35,short_4-8bars,False,False,False,False,False,True
2015-07-28 00:00:00,12111,GBP,-0.16877588,17,-0.16877588,0.03117845666666667,0.0020665549999999977,0,[],2,1,4,full_continuation,True,True,False,0.3791698,3.0,7.0,,True,True,medium_slow,,long_>15bars,False,False,False,False,False,True
2015-08-11 16:00:00,12177,GBP,-0.12047105,14,-0.12047105,0.08538716666666668,0.042530794999999996,0,[],3,3,1,full_continuation,True,True,False,0.31993901,2.0,5.0,,True,True,fast,,medium_9-15bars,False,True,False,False,False,True
2015-08-26 00:00:00,12241,GBP,-0.16195476,17,-0.5831665,0.10483522333333332,0.0780733,0,[],3,3,1,immediate_reversal,False,False,True,-0.02612337,,,9.0,False,False,fast,deep_-0.7_to_-0.5,long_>15bars,False,True,False,True,True,True
2015-09-02 20:00:00,12277,GBP,-0.19729789,27,-0.20514665,0.034970286666666676,0.01669256000000001,0,[],3,2,2,full_continuation,True,True,True,0.68383438,21.0,22.0,14.0,True,True,medium_slow,shallow_>-0.35,long_>15bars,False,False,False,False,False,True
2015-09-07 08:00:00,12293,GBP,-0.17886552,2,-0.17886552,0.00019543333333333726,0.01949590000000001,1,['CAD'],2,2,3,full_continuation,True,True,False,0.68441128,5.0,6.0,,True,True,slow,,quick_1-3bars,True,False,False,False,False,True
2015-09-16 08:00:00,12336,GBP,-0.1810334,3,-0.1810334,0.019709969999999993,0.06566543500000002,0,[],1,0,6,full_continuation,True,True,False,0.3495484,5.0,9.0,,True,True,slow,,quick_1-3bars,False,False,False,False,False,True
2015-10-01 00:00:00,12402,GBP,-0.19709261,35,-0.25232603,0.016455523333333333,0.017699574999999995,2,"['JPY', 'CHF']",0,1,6,immediate_reversal,False,False,True,-0.01926457,,,2.0,False,False,slow,shallow_>-0.35,long_>15bars,True,False,False,False,False,True
2015-10-05 00:00:00,12415,GBP,-0.19553093,11,-0.19553093,0.011749776666666665,0.0004262699999999925,0,[],2,2,3,full_continuation,True,True,False,0.22950769,18.0,24.0,,True,True,slow,,medium_9-15bars,False,False,False,False,False,True
2015-10-14 16:00:00,12462,GBP,-0.12046124,14,-0.12046124,0.12608431333333334,0.07799613999999999,0,[],4,3,0,full_continuation,True,True,False,0.38697388,2.0,4.0,,True,True,fast,,medium_9-15bars,False,True,False,False,False,True
2015-11-10 16:00:00,12580,GBP,-0.17593791,16,-0.17593791,0.09796803999999999,0.01362366999999999,0,[],1,3,3,full_continuation,True,True,False,0.55947309,2.0,4.0,,True,True,fast,,long_>15bars,False,True,False,False,False,True
2015-11-27 12:00:00,12659,GBP,-0.19478107,26,-0.96562426,0.02507609666666666,-0.031690995,1,['CAD'],2,1,4,reached_zero_then_reversed,True,False,True,0.07921125,7.0,,19.0,False,False,medium_slow,very_deep_<-0.7,long_>15bars,True,False,False,True,False,False
2015-12-07 12:00:00,12697,GBP,-0.16428394,19,-0.16428394,0.08244310666666667,0.001867125000000039,0,[],2,4,1,full_continuation,True,True,False,0.426358,2.0,18.0,,True,True,fast,,long_>15bars,False,True,False,False,False,True
2015-12-25 04:00:00,12781,GBP,-0.18617859,46,-0.48445266,0.042519219999999996,-0.0072569850000000075,0,[],2,1,4,reached_zero_then_reversed,True,False,True,0.01826284,5.0,,14.0,False,False,medium_slow,moderate_-0.5_to_-0.35,long_>15bars,False,False,False,False,False,False
2016-01-05 16:00:00,12818,GBP,-0.16019213,23,-0.42561214,0.02741376,-0.007727475000000011,0,[],2,4,1,reached_zero_then_reversed,True,False,True,0.0451881,7.0,,16.0,False,False,medium_slow,moderate_-0.5_to_-0.35,long_>15bars,False,False,False,False,False,False
